id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,label
5830,19.828,T,-0.06,0.608,,0.897,0.016,1.457,-0.545,1.887,-2.8980000019073486,-0.087,,,-0.417,K
5831,21.283,T,,-1.323,-0.982,-1.059,-0.121,,,-0.876,,-0.012,0.302,0.185,0.188,G
5832,-4.167,X,-0.875,4.757,-2.791,-0.656,,-1.086,-1.221,-1.478,-0.15600000321865082,-0.873,,-1.765,0.629,L
5833,-2.946,K,-1.328,,,,-0.289,,3.0,3.0,0.47200000286102295,0.472,,-2.01,1.217,E
5834,,,-0.469,-1.852,1.043,0.18,-0.938,0.099,-0.052,4.0,1.053,-0.521,-0.904,,-1.218,E
5835,-3.397,S,20.021,-1.127,-0.667,0.747,-0.201,-0.743,1.0,0.0,0.06,-0.187,-0.125,,,A
5836,2.966,X,1.994,1.482,3.824,,-3.599,,-1.84,0.0,0.042,0.355,-2.975,0.453,-1.393,E
5837,-9.41,,10.755,,-0.436,-1.144,-0.056,,2.0,1.0,0.09099999815225601,3.968,0.479,-1.539,-0.851,A
5838,,X,4.436,2.627,3.164,0.258,0.487,2.228,7.0,1.0,1.01,-3.154,0.026,1.802,-0.544,C
5839,,Q,-14.507,-1.998,0.291,0.728,1.113,-2.346,1.184,3.0,4.024,-1.258,-0.409,0.086,-0.158,B
5840,,T,-4.356,,-0.483,-0.799,0.056,0.069,-0.656,0.0,0.06199999898672104,,-0.169,0.014,0.033,G
5841,,U,-3.039,-1.213,-0.965,-1.337,0.021,-0.587,-0.407,-0.808,0.010999999940395355,-0.161,,0.129,-0.407,G
5842,,,-1.21,-1.687,,-1.623,2.632,1.308,1.141,0.951,0.026000000536441803,-0.139,,0.936,,J
5843,-8.672,S,-1.173,,,-2.886,,,,,1.8869999647140503,4.182,0.174,,,L
5844,-12.696,P,-11.869,,1.256,1.187,,-3.81,2.0,1.0,,-0.333,-1.031,,0.262,F
5845,-13.619,N,-5.11,-1.329,0.986,-0.842,-3.265,7.065,0.343,3.0,-0.24699999392032623,0.184,,-2.501,1.341,B
5846,,J,,,-0.904,,3.056,0.796,1.579,0.651,-0.24300000071525574,-0.103,0.63,1.021,-0.807,J
5847,,N,-10.389,-0.626,,-0.778,-2.034,2.812,-1.687,2.0,4.034,1.048,1.045,0.523,0.123,B
5848,-12.146,,-12.821,-1.078,-0.173,1.931,1.552,-3.403,-0.586,4.0,1.024,0.232,-0.318,0.025,0.128,F
5849,21.38,U,-3.259,-1.444,-0.939,-1.573,-0.523,-0.66,-0.67,1.0,0.4830000102519989,-0.215,0.776,0.46,-0.272,G
5850,-4.99,R,,,,,0.506,-0.665,-0.401,1.0,1.021,-0.795,-0.277,-0.691,-0.695,A
5851,-6.684,J,-2.218,,-1.612,-3.205,,0.607,,1.023,-0.9810000061988831,0.254,-0.149,0.029,0.14,J
5852,-3.214,S,20.132,-1.239,-0.473,0.982,-0.437,-0.633,,2.0,4.034,0.151,-0.232,,0.155,A
5853,,U,-2.55,-0.973,-1.02,-1.374,0.02,-0.635,-0.524,1.0,1.014,-0.191,0.812,0.463,-0.376,G
5854,-4.771,K,-0.354,-1.807,-0.604,-1.305,1.099,1.119,0.289,0.338,0.10899999737739563,-0.208,,1.801,-0.628,J
5855,-12.016,R,6.48,2.169,-1.234,-1.757,2.519,0.017,0.617,1.0,1.007,-2.561,-0.389,-3.018,-0.889,C
5856,18.515,T,-6.511,,,-0.133,0.977,-0.249,2.046,,1.246999979019165,1.873,,-0.347,-0.322,G
5857,,S,19.954,-1.168,-0.35,0.737,0.24,-0.785,0.987,1.0,0.039000000804662704,-0.42,,0.094,-0.11,A
5858,,K,,,0.821,1.184,-2.21,0.296,-1.092,1.0,1.049,0.706,-1.671,-0.318,0.394,E
5859,-3.033,S,20.239,,-0.495,0.923,-0.678,,,3.0,4.024,-0.343,-0.247,0.267,0.01,A
5860,,K,-2.152,,-1.114,-2.106,2.458,0.628,1.514,0.251,-0.1679999977350235,0.045,,0.559,-0.08,J
5861,-0.607,,,-1.346,-0.18,0.963,-2.303,-0.459,0.62,1.0,1.027,0.16,-0.764,-1.122,0.8,E
5862,,T,,-1.29,-0.535,-1.287,0.24,-0.401,-0.799,2.0,4.029,0.142,,0.248,-0.502,G
5863,-4.298,R,19.613,-0.884,,0.425,,-0.054,3.0,0.0,0.036,-1.171,0.311,0.467,,A
5864,-3.015,L,0.225,,-0.164,1.0,-0.464,-0.184,0.275,0.0,-1.6440000534057617,,-0.485,,,E
5865,-7.729,R,17.753,0.909,,-0.925,1.106,-0.56,1.0,0.0,0.019,-0.246,0.148,-0.152,0.257,C
5866,-14.867,P,-11.037,,0.817,-1.481,-0.766,,-1.75,1.0,1.041,,1.94,1.175,0.506,F
5867,-5.311,I,1.369,-0.472,-1.529,-1.437,2.311,0.537,4.0,1.0,1.2319999933242798,-1.197,-0.959,0.221,-0.034,E
5868,-4.609,V,3.64,10.364,-3.56,-1.418,-0.541,,,,0.42399999499320984,-5.248,,-0.926,,L
5869,-5.641,J,0.133,-0.219,-0.782,,2.225,1.432,0.502,1.443,1.215000033378601,0.295,-1.135,,-1.526,J
5870,-3.105,S,20.028,,0.094,0.624,-0.306,-0.382,0.99,2.0,4.058,,,-0.123,,A
5871,17.731,T,-0.215,0.608,0.383,2.52,2.717,0.643,2.0,1.0,-3.5290000438690186,-0.621,-2.537,-2.191,-2.339,D
5872,-7.775,S,7.765,8.702,-3.055,-0.309,,0.128,,0.445,-1.5110000371932983,2.903,0.31,0.896,1.495,L
5873,,,,-1.416,1.361,2.402,-3.525,-0.554,-1.582,1.0,1.042,0.526,0.418,,,E
5874,-14.34,P,-9.8,0.112,0.856,,-0.512,0.316,4.0,1.0,1.036,0.594,1.561,-1.193,,F
5875,-3.879,K,-0.67,-1.315,,0.119,-0.419,-0.536,-0.066,0.0,0.015,0.166,-0.177,-0.974,0.559,E
5876,-14.235,P,-12.077,-1.675,0.673,-0.38,,1.684,2.0,1.0,1.017,-0.475,,0.4,1.237,B
5877,21.259,U,-3.329,-1.331,,-1.364,-0.18,-0.193,,-0.502,,-0.165,0.027,0.071,,G
5878,-12.038,O,6.798,1.882,-1.125,-2.293,0.091,,-1.431,4.0,1.064,-1.635,0.535,-1.09,-2.519,C
5879,-3.559,S,20.114,-1.112,-0.472,0.827,-0.5,-0.713,1.167,0.0,0.012,-0.488,-0.135,,,A
5880,-11.288,P,-13.329,0.119,0.962,,-3.23,-0.72,,0.0,0.064,0.239,0.866,-0.924,,B
5881,-12.341,Q,-14.352,-1.2,0.055,0.535,-2.624,,3.383,0.0,0.008,0.373,-0.45,-0.083,0.605,F
5882,,K,1.665,,1.234,1.112,-2.231,0.135,-2.264,1.0,1.017,0.31,-0.285,1.028,-0.066,E
5883,,V,-1.149,0.008,-2.088,,5.072,1.712,0.568,0.679,1.7610000371932983,-0.231,-0.885,0.568,0.458,J
5884,-2.86,,,-1.822,-0.588,-0.154,-0.084,,,2.0,,0.096,-0.419,,,E
5885,-11.002,S,-13.615,0.661,-0.23,-0.901,0.171,-0.557,0.135,1.0,1.041,0.547,,-1.042,0.654,B
5886,,Q,-14.891,-1.47,0.276,1.118,-0.993,-2.49,1.0,0.0,0.046,0.069,0.024,1.299,0.616,F
5887,21.346,U,-3.119,-0.839,-0.748,-1.648,-0.736,-0.274,-0.202,,0.9169999957084656,-0.214,0.815,0.145,,G
5888,21.142,T,-2.563,-1.418,,,0.468,-0.612,-1.279,-0.289,,,-0.275,,-0.822,G
5889,5.51,,-3.661,5.038,13.82,-1.128,2.956,-0.389,3.0,3.0,4.009,,-0.136,,-1.036,C
5890,-4.252,R,0.608,6.616,-2.153,0.399,-0.729,-1.59,,-1.611,0.21299999952316284,,-0.328,-3.899,1.647,L
5891,-8.531,,1.835,6.994,,-2.217,0.815,0.238,-2.08,1.285,,-0.933,,-0.961,0.048,L
5892,21.54,U,-2.947,,-0.736,-1.176,-0.265,-0.423,1.0,0.0,0.025,0.051,0.471,-0.145,-0.245,G
5893,20.999,T,-4.196,,,-1.018,0.241,,,-0.44,-0.3160000145435333,-0.083,-0.102,,-0.015,G
5894,-14.091,P,-11.542,,1.179,-1.458,-0.846,-2.49,-2.403,0.0,0.011,,,1.813,0.539,B
5895,,,20.089,-1.072,0.286,0.755,-0.248,-0.493,0.293,0.0,0.042,-0.579,-0.587,0.066,0.097,A
5896,-5.594,K,-0.64,-1.442,-1.142,-2.142,2.063,,1.453,1.441,-1.1139999628067017,-0.733,-0.084,1.004,,J
5897,-2.965,S,20.14,-1.143,-0.414,0.778,-0.63,-0.532,1.007,4.0,1.009,,-0.355,-0.021,0.084,A
5898,,O,-10.936,,-0.782,0.033,,3.967,1.251,1.0,1.048,-0.673,1.16,,0.094,B
5899,-5.304,,19.367,-0.985,-0.548,0.3,-0.067,-0.718,0.924,1.0,1.018,0.016,0.154,-0.043,0.659,A
5900,-9.975,,-14.051,,0.556,-0.57,1.356,-2.311,2.0,4.0,1.066,0.966,-1.917,-1.17,,B
5901,19.147,T,0.804,,0.413,1.398,1.63,-0.218,6.0,0.0,0.02,-0.633,,-1.433,-2.681,D
5902,19.796,V,-4.086,0.893,-0.245,,1.801,0.533,,4.0,,-0.796,-0.2,-0.942,,D
5903,19.905,U,,0.171,-0.412,0.966,1.819,0.551,-1.451,3.221,-2.065000057220459,-0.508,-2.069,-1.724,-1.66,K
5904,-3.637,S,,-1.09,-0.429,0.744,-0.538,-0.732,6.0,0.0,,-0.446,,0.135,0.332,A
5905,-3.637,S,20.028,-0.872,-0.797,,-0.515,-0.297,1.0,0.0,0.01,-0.499,,0.338,0.047,A
5906,-12.53,Q,,,0.234,-0.313,-1.741,-2.521,2.0,4.0,1.0,0.145,0.687,0.299,,B
5907,9.427,X,1.777,,13.318,-2.65,0.352,-0.798,4.188,0.0,0.012,-0.561,1.108,-0.173,1.287,C
5908,21.166,T,-1.147,-0.606,-0.688,-0.899,0.149,-0.515,5.0,4.0,-1.1139999628067017,0.27,0.106,,-0.901,C
5909,,V,-2.519,-0.845,-0.869,,-0.015,,-0.124,4.0,0.5809999704360962,-0.265,1.54,0.434,-0.537,G
5910,-13.89,,-11.386,-0.282,-0.215,-0.543,-1.318,0.984,-0.31,1.0,,0.186,,0.409,-1.042,F
5911,-10.47,O,-13.43,-1.101,-0.149,2.045,2.057,-1.239,-1.492,-1.321,-1.5240000486373901,,-1.596,1.042,-0.639,K
5912,-14.062,O,-12.228,,0.143,-0.304,-0.96,0.207,-0.178,1.0,1.021,,0.729,0.341,-0.704,B
5913,,K,-0.566,-1.659,-0.337,-0.499,,0.497,0.442,0.915,0.5740000009536743,,-0.572,1.044,-0.269,J
5914,,P,-11.794,,0.268,,-1.375,,6.0,0.0,0.061,-1.021,2.08,0.622,0.117,B
5915,,S,19.931,-0.957,-0.488,0.686,-0.115,-0.906,3.0,3.0,-0.12999999523162842,,-0.099,0.127,0.012,A
5916,-2.898,L,0.157,-1.866,-0.548,-0.546,-0.552,0.293,-0.685,0.0,0.20100000500679016,-0.011,-1.215,,-0.933,E
5917,0.265,,,,,1.36,-2.793,-0.099,6.0,0.0,0.006,0.279,-0.125,,-0.268,E
5918,-3.361,S,,,-0.612,1.05,-0.717,-0.825,2.0,4.0,0.22300000488758087,-0.516,,0.243,,A
5919,19.958,T,-5.317,-0.818,,0.339,,0.101,-0.528,0.742,-1.312000036239624,0.791,,-0.886,-0.504,G
5920,-3.676,S,19.97,-0.935,-0.861,0.735,-0.272,-0.559,1.111,2.0,4.039,,-0.024,0.215,0.023,A
5921,19.112,X,-4.407,-0.22,,3.135,-1.149,1.321,0.617,0.0,0.44200000166893005,-0.233,0.182,-0.692,-0.166,D
5922,-1.785,,1.423,10.577,-4.493,1.656,0.349,-2.69,-1.802,0.125,-0.8690000176429749,,0.996,0.418,0.017,L
5923,1.634,I,-0.893,0.173,1.874,,-2.282,,4.0,2.0,1.6449999809265137,1.757,0.968,-1.139,,E
5924,-3.803,S,20.021,-1.11,,0.876,,-0.758,1.347,3.0,4.008,-0.543,-0.015,0.176,0.312,A
5925,-13.126,Q,-12.999,-2.871,-0.232,3.197,,,,4.0,,-0.688,,-0.26,-0.009,D
5926,20.394,,-3.337,-0.669,-0.639,0.343,1.094,0.712,-1.097,0.83,,,,-1.041,-0.008,G
5927,-5.876,,18.964,-0.617,-1.023,,,-0.573,0.361,0.0,1.2359999418258667,-1.219,0.055,,-0.514,A
5928,-3.527,S,19.461,,-0.774,-0.244,0.279,-0.596,1.0,0.0,0.031,0.844,0.381,0.115,-0.29,A
5929,-5.479,K,-0.865,-1.254,-1.193,-1.183,,0.973,,0.931,-0.4740000069141388,0.057,-0.069,0.95,-0.258,J
5930,-0.584,K,,-0.818,0.865,0.098,-2.84,-0.013,-1.737,-0.159,0.753000020980835,0.198,-1.335,0.479,-1.537,K
5931,20.757,T,-4.885,-0.94,-1.213,-1.496,-0.218,,0.629,1.0,0.7929999828338623,-0.095,,-0.061,0.515,G
5932,-11.099,N,-12.364,-1.749,0.553,0.478,0.402,-1.88,-0.045,1.0,1.054,-0.862,0.534,1.593,,B
5933,-4.418,K,0.002,-2.335,-0.156,1.198,1.288,-0.241,0.922,4.0,1.043,0.662,,0.243,1.775,E
5934,-12.206,P,-13.401,-0.206,0.567,,0.636,,,0.0,0.058,0.055,0.481,1.168,0.741,F
5935,21.425,,-1.967,-1.1,-0.548,-1.034,0.118,-0.391,-0.597,0.335,-0.45100000500679016,0.227,0.475,-0.016,-0.446,G
5936,1.864,I,-1.402,,1.641,2.628,-3.41,-0.539,0.105,1.0,1.053,0.175,1.88,-0.802,0.311,C
5937,-8.582,X,-2.479,-0.551,,-4.19,4.663,0.955,1.335,1.464,-0.8220000267028809,-0.445,1.664,0.956,0.481,J
5938,-14.321,N,-8.282,,1.02,,,4.639,4.0,1.0,0.5109999775886536,0.024,0.847,-1.596,-0.556,B
5939,-6.833,I,,-0.68,-2.135,-2.871,3.96,,1.871,1.221,-0.2800000011920929,-0.264,0.377,1.209,-0.092,J
5940,-3.792,K,-0.849,-1.477,-1.088,-0.618,0.412,-0.452,-0.106,4.0,1.042,0.477,,-0.518,-0.433,E
5941,-12.155,,-12.404,-1.039,1.114,-0.339,-0.438,-0.591,-0.979,0.0,0.3160000145435333,0.321,-0.575,0.421,-0.151,B
5942,-3.922,K,-1.823,-1.747,0.348,0.483,-0.427,,3.0,3.0,-1.0260000228881836,0.761,0.134,-0.823,0.551,E
5943,-6.309,U,2.065,6.811,10.714,-5.548,4.425,0.679,1.827,1.0,,,0.048,,-1.531,C
5944,-11.357,P,-15.028,-1.633,-0.032,0.629,-1.147,-1.652,1.913,4.0,1.061,0.157,-0.54,,0.369,B
5945,21.34,U,-3.076,-1.4,-0.952,-1.444,-0.308,-0.582,,-1.001,0.4959999918937683,0.084,,0.345,-0.244,G
5946,-4.712,K,-0.212,,-0.769,,2.407,0.866,,1.738,0.6259999871253967,-0.435,-0.01,2.258,-1.13,J
5947,-3.885,,19.869,-1.014,-0.635,,-0.209,-0.583,1.0,0.0,-0.06800000369548798,-0.174,-0.104,-0.015,0.037,A
5948,-5.133,I,,,0.395,-0.902,1.953,0.392,1.0,0.0,0.0,1.054,0.197,,2.406,E
5949,6.618,U,-5.674,9.946,-6.38,3.333,-0.656,2.024,2.913,,-0.004999999888241291,-2.592,-3.579,1.915,0.093,L
5950,3.69,K,-0.119,-1.153,1.682,1.8,,-0.894,-1.593,4.0,1.034,0.291,,-1.124,-0.082,E
5951,13.381,X,0.076,6.156,11.782,,0.31,-0.049,3.401,0.0,-3.378999948501587,-1.5,-0.042,-0.255,-1.79,C
5952,19.644,,-5.138,0.395,-1.401,-0.669,,1.644,,,0.34200000762939453,0.716,-0.252,-0.556,1.35,K
5953,,N,,-1.854,0.448,,,4.36,,1.0,0.39500001072883606,-0.435,2.423,,-0.58,B
5954,-1.065,K,1.239,-0.406,1.576,,-1.441,1.863,,4.0,1.064,,-0.952,2.602,-1.891,E
5955,-8.529,R,-14.37,,-2.002,,0.88,-3.013,3.826,0.89,,,-2.196,0.222,-1.936,L
5956,-1.782,R,18.816,-0.614,0.512,0.547,-1.259,0.328,,1.0,1.061,2.64,-0.875,-0.288,,A
5957,-3.318,L,-0.593,-2.338,-0.516,,-0.001,-0.344,-0.333,1.0,1.038,0.415,-0.388,,,E
5958,-14.02,N,-7.568,-1.989,-0.299,-1.266,-1.686,5.632,-0.009,3.0,4.059,-0.355,1.859,-1.257,,B
5959,-6.345,J,-1.241,-2.005,-2.246,-1.687,3.07,0.341,,,-1.6239999532699585,-0.422,,0.925,0.333,J
5960,21.198,,-3.548,-1.3,-0.78,-1.408,0.044,,-0.927,-0.043,-0.3790000081062317,-0.186,0.057,0.048,-0.714,G
5961,-6.616,J,-1.412,-1.682,,-1.41,3.242,,6.0,0.0,0.007,0.0,0.826,1.508,0.942,E
5962,,L,0.731,,-0.133,1.491,,-0.458,-0.353,1.0,1.033,0.391,-0.512,-0.035,0.533,E
5963,1.049,W,-1.187,5.818,-3.216,1.574,-4.498,0.446,-1.917,,0.4490000009536743,-3.507,,-1.163,1.497,L
5964,8.506,,-3.631,4.146,0.309,6.176,5.088,1.183,6.0,0.0,0.01,-4.728,,-2.411,2.187,C
5965,-14.547,P,-11.514,-1.073,0.345,-1.001,-0.774,-2.298,5.0,4.0,-0.5550000071525574,-0.825,1.594,1.731,0.534,B
5966,,,0.974,-1.282,0.891,,-0.95,,6.0,0.0,-0.21899999678134918,0.118,-0.829,-0.65,-1.211,E
5967,,L,0.66,,-0.415,0.791,-0.504,0.09,-0.194,0.0,-1.3940000534057617,0.132,-1.003,0.18,,E
5968,-3.819,R,,-1.022,-0.693,,-0.337,-0.315,2.0,4.0,-0.296999990940094,,-0.021,0.242,0.007,A
5969,1.173,I,1.93,0.103,2.666,,-2.777,,-2.667,0.46,2.802000045776367,0.144,,1.702,-2.369,K
5970,-0.05,N,-2.948,11.887,-5.826,2.741,-2.077,-0.681,,-1.871,-1.7979999780654907,-3.175,0.014,1.793,1.148,L
5971,-7.342,S,,,-4.29,,2.26,0.92,1.114,-2.117,-0.013000000268220901,-1.639,-1.217,-0.83,-2.2,K
5972,-9.876,P,-14.919,-2.008,-0.192,3.724,1.577,0.701,7.0,1.0,-1.4880000352859497,-0.233,-1.92,-0.702,-0.957,D
5973,-12.473,O,-13.22,-1.26,-0.489,,,1.597,,0.0,0.047,-0.057,-1.301,,0.33,D
5974,,Y,-10.159,,-1.198,-1.622,-0.996,-4.034,-0.272,1.002,-0.4230000078678131,,1.049,,0.774,K
5975,-14.837,O,-11.01,,0.204,-1.575,-0.436,,4.0,1.0,1.069,-0.784,2.31,0.405,-0.732,B
5976,-3.435,R,19.936,-1.037,-0.127,0.534,,-0.568,0.89,0.0,0.034,-0.434,,0.527,-0.346,A
5977,,,-10.484,0.142,0.301,-0.644,-2.065,1.976,1.106,1.0,1.018,0.937,1.16,-1.162,-1.789,F
5978,-3.793,S,,-1.07,-0.474,0.744,-0.498,-0.809,1.215,0.0,0.005,,-0.045,0.297,0.212,A
5979,-3.647,S,20.132,,-0.674,0.779,-0.476,-0.589,3.0,0.0,0.026,-0.991,,0.618,0.035,A
5980,-1.928,,0.024,,-0.01,1.849,-0.604,,0.233,3.0,4.044,0.303,0.168,0.264,0.909,D
5981,,R,19.301,-0.749,-0.483,0.187,0.587,,3.0,0.0,0.061,,-0.148,-0.346,-0.346,A
5982,21.228,U,-3.585,-0.914,-0.986,-1.17,,-0.078,2.0,4.0,0.9129999876022339,0.47,0.994,-0.022,0.564,D
5983,20.453,S,-5.035,-1.051,-0.925,-0.599,0.387,,,-0.319,,0.209,,0.075,0.754,K
5984,,P,4.419,3.198,,,,0.737,0.131,-0.545,0.29100000858306885,-2.33,1.243,,-1.158,L
5985,-13.346,P,-13.228,-1.629,-0.019,-0.398,-0.865,,3.0,3.0,4.05,-1.214,0.589,0.398,-0.308,B
5986,,K,-1.114,-1.934,,-1.407,1.764,,1.216,0.814,-1.4800000190734863,0.049,-0.184,0.294,,J
5987,,S,20.179,-1.196,-0.349,0.925,-0.626,-0.601,2.0,1.0,1.03,-0.285,-0.009,0.121,,A
5988,-2.594,U,,,-2.845,,-1.323,1.395,,-2.819,0.16699999570846558,3.363,-0.459,0.851,,L
5989,-6.627,,15.05,,-1.395,,-0.528,3.616,5.0,4.0,1.056,,1.403,-0.21,-0.796,A
5990,19.677,R,-2.446,-0.551,-0.126,0.819,1.921,0.517,-1.664,2.018,,-0.147,-1.904,-0.816,-0.456,K
5991,18.36,,-6.928,-0.679,-1.901,,-0.34,0.501,0.669,,0.026000000536441803,1.243,-0.089,0.736,1.218,K
5992,21.284,V,-1.767,-0.439,-0.023,-0.535,-1.024,-0.143,-0.021,1.134,1.1330000162124634,0.618,1.26,0.454,-0.339,K
5993,,V,,9.806,-6.313,0.07,-0.064,0.7,-1.29,-0.025,-0.6769999861717224,0.152,1.74,2.124,1.083,L
5994,,,-10.291,-1.353,0.666,-0.936,,,0.47,4.0,1.021,-0.357,0.667,-0.278,-0.758,F
5995,-6.638,R,18.003,-0.116,-0.11,-0.242,-0.159,-0.419,-0.306,1.0,-0.6549999713897705,2.46,0.401,,0.706,A
5996,-14.557,O,-11.266,-2.873,0.341,,-0.407,0.795,1.0,0.0,0.066,-1.281,1.3,0.164,0.288,B
5997,-2.963,S,,-1.101,-0.302,0.722,-0.683,-0.745,2.0,4.0,-0.22100000083446503,,-0.254,,,A
5998,-5.589,Q,12.256,1.253,1.004,-0.793,-0.937,5.141,,1.0,1.009,,1.892,-0.773,0.113,A
5999,,T,-1.205,-0.622,,-1.38,,-1.144,2.0,4.0,1.036,-0.473,0.921,-0.061,-0.795,C
6000,21.288,T,-2.668,-1.296,-0.648,,0.052,-0.54,-0.612,-0.376,0.10899999737739563,-0.263,0.139,0.266,-0.341,G
6001,-4.903,R,19.245,-1.152,-0.223,0.155,0.472,-0.596,,0.0,0.069,-0.835,-0.07,,-0.586,A
6002,-3.632,K,0.994,-1.132,-0.67,0.062,0.001,,-0.405,4.0,1.059,0.395,-0.812,1.333,-0.955,E
6003,-4.456,,19.759,-0.939,-0.041,0.497,,-0.436,2.0,4.0,1.017,0.231,-0.29,-0.093,-0.1,A
6004,,,-10.512,,0.016,-0.897,-2.289,,-0.099,4.0,-0.48899999260902405,-0.172,2.278,-0.1,-0.404,B
6005,7.51,P,,-0.223,,4.843,3.174,-1.38,1.25,,3.869999885559082,-1.417,-0.781,,1.57,G
6006,-8.521,,-4.727,8.29,-4.776,-2.48,,-2.838,-0.969,1.474,,-0.288,0.298,,1.503,L
6007,-11.792,,,-1.886,,0.438,0.603,-0.733,3.0,3.0,1.5460000038146973,-1.102,0.052,0.061,-0.221,F
6008,,R,-0.557,,-4.507,2.05,-2.283,0.704,0.209,-2.069,-2.628999948501587,,,1.702,0.214,L
6009,-14.07,P,-12.335,-2.414,-0.125,0.313,,,0.125,0.0,-1.024999976158142,-2.037,0.008,,-0.256,B
6010,21.236,U,-3.524,-1.332,-1.223,-1.686,-0.389,-0.486,-0.353,-1.282,0.6029999852180481,-0.221,0.733,,0.014,G
6011,,P,,,-2.184,-0.942,-0.148,,-1.432,0.784,1.524999976158142,-2.572,2.728,-3.152,1.752,L
6012,,M,10.888,,7.274,,,0.143,5.0,4.0,1.06,0.021,-2.863,0.28,2.42,C
6013,-3.791,S,19.819,-0.867,-0.598,0.449,0.288,-0.395,0.512,2.0,4.065,-0.983,-0.051,,-0.626,A
6014,,U,-2.82,-1.178,-0.755,,,-0.214,-0.474,-0.267,,0.101,-0.184,0.096,0.261,G
6015,,U,-2.986,-1.194,-0.945,,-0.226,,-0.375,-0.47,-0.10199999809265137,,,0.189,0.066,G
6016,,,-15.019,0.281,-0.145,-0.747,-1.165,-1.254,2.0,4.0,,1.236,-0.502,-1.154,,B
6017,-14.586,P,-12.108,-1.646,0.627,-1.086,,0.498,3.0,3.0,4.0,-0.973,1.177,0.057,-0.088,F
6018,-10.33,S,,,-0.895,-0.894,3.035,-0.176,-0.538,1.0,1.047,-4.245,0.373,-2.183,-0.139,A
6019,,U,-2.653,-0.357,-0.329,-0.485,0.093,,0.185,,-0.32199999690055847,-0.6,0.259,0.616,0.125,G
6020,-10.351,P,14.652,0.807,1.066,-1.471,1.432,-0.214,-1.279,0.0,0.059,-0.045,-0.184,,0.797,C
6021,-5.941,P,,,0.789,-0.636,,,4.0,2.0,-1.1030000448226929,3.661,-0.26,0.099,0.977,A
6022,21.364,,-3.046,-0.924,,,-0.704,,0.133,-0.444,,-0.142,,0.238,0.069,G
6023,-4.404,R,19.663,-1.121,-0.611,,-0.281,-0.249,0.855,1.0,1.004,,0.034,0.238,0.039,A
6024,-7.32,N,-9.995,-1.882,1.485,3.261,1.183,,2.0,1.0,1.016,0.501,,2.219,-0.082,F
6025,-3.477,S,20.044,,-0.668,,-0.156,-0.903,,1.0,1.013,0.055,-0.094,-0.089,0.002,A
6026,-2.928,Y,-0.714,10.257,-5.884,0.159,,3.585,-0.042,-3.475,-2.4519999027252197,-0.461,0.523,,-2.447,L
6027,-4.964,,-0.416,-1.641,-1.139,0.046,1.161,-0.049,1.167,0.0,-1.409999966621399,0.15,-0.134,,1.098,E
6028,,,0.33,-2.326,0.957,,,,-1.297,0.0,0.002,0.25,-0.856,,,E
6029,21.496,U,-2.893,-1.315,-0.872,-1.014,0.209,-0.505,-0.426,4.0,-0.050999999046325684,-0.066,0.239,0.057,-0.237,G
6030,21.297,U,-2.227,-0.986,-0.619,-0.676,0.555,,-0.748,0.544,-0.4729999899864197,-0.065,-0.047,-0.242,,G
6031,-11.365,,-9.943,-1.788,1.479,-0.372,,2.022,-0.071,0.0,0.037,1.933,0.681,,-1.064,F
6032,21.197,T,,-0.872,,-1.749,0.184,-0.712,1.0,0.0,0.056,-0.151,0.26,,-0.487,G
6033,8.018,S,-2.496,2.882,2.805,8.312,,-0.605,4.0,1.0,1.4170000553131104,-0.886,4.389,2.681,0.452,D
6034,21.028,T,-3.954,-1.414,,-1.264,,0.146,-0.23,0.0,,0.061,,,1.067,G
6035,-1.512,L,,-1.937,0.855,1.152,-1.746,-0.237,-1.595,1.0,1.027,0.203,-0.95,0.785,-0.712,E
6036,-14.347,O,-10.328,-1.199,0.573,,-0.662,,1.0,0.0,0.05400000140070915,,1.753,,,F
6037,,V,4.011,,4.136,,0.153,0.102,-0.813,1.0,1.064,-0.234,,2.258,,C
6038,,S,20.152,-1.167,,0.918,-0.531,-0.788,1.09,0.0,0.032999999821186066,-0.216,-0.148,-0.093,0.151,A
6039,-4.129,L,-0.799,,-0.623,,,-0.015,0.944,1.0,-0.7210000157356262,0.436,-0.835,,0.61,D
6040,15.22,R,-9.36,0.791,-0.945,1.293,0.745,3.025,1.209,4.0,-1.0850000381469727,,-3.016,-1.264,0.342,D
6041,-12.021,P,-14.005,-3.059,-0.603,,1.629,0.213,,3.0,4.064,-0.954,,0.391,,B
6042,-5.93,P,,,-4.087,,-1.56,0.881,0.678,-0.786,0.7789999842643738,,-1.037,-0.539,2.582,L
6043,20.576,U,,-0.289,-1.324,-0.735,-0.443,1.164,,0.625,,-0.615,-0.84,0.41,1.098,K
6044,,S,-6.022,-0.728,-2.068,,,0.911,,-0.021,0.30000001192092896,0.778,-0.101,0.575,1.354,K
6045,,O,,,,1.547,0.102,-0.928,0.558,4.0,1.048,,-2.734,0.77,,B
6046,-5.398,Q,18.201,-0.569,-0.375,-0.748,0.27,0.222,7.0,1.0,1.016,,0.428,,,A
6047,0.202,,1.457,,0.583,-0.156,,,5.0,4.0,1.039,0.113,-1.236,0.541,,E
6048,-12.035,,-14.158,,,-0.694,-2.076,-0.865,1.0,0.0,0.006,-0.309,,0.348,0.128,B
